IbrahimaKonaté RasenBallsportLeipzig 19 D(C) 16 1227 40.7 2.1 3.3 30.9 4.5 6.64
MarcStendera EintrachtFrankfurt 22 M(C) 7 374 21.7 1.3 1.1 14.1 5.1 6.64
KevinVogt Hoffenheim 26 D(CR)M(C) 31 2790 71.6 7.7 3.8 56 4 6.64
Jonathas Hannover96 29 FW 12 635 13 0.5 0.1 7.8 4.6 6.64
LevinÖztunali Mainz05 22 AM(CLR) 25 1755 18.4 0.6 0.3 12.6 4.9 6.64
RafalGikiewicz Freiburg 30 GK 2 153 34 15 15.5 3 0.5 6.64
GotokuSakai HamburgerSV 27 GK 2 153 34 15 15.5 3 0.5 6.64
JeffreyBruma Wolfsburg 26 D(C) 11 990 55.5 6.3 3.5 41.7 4.1 6.63
ManuelGulde Freiburg 27 D(C) 17 1530 46.3 2.8 3.5 36.2 3.8 6.63
KevinDanso Augsburg 19 D(C) 16 1109 31.3 2.8 4.7 19.9 4 6.63
ManuelAkanji BorussiaDortmund 23 D(C) 11 903 54.3 3 3.3 43.5 4.5 6.62
LukasKübler Freiburg 25 D(R) 15 1151 27.9 1.8 2.9 17.9 5.3 6.62
OliverBaumann Hoffenheim 28 GK 34 3060 37.1 8.4 11.7 16.9 0.2 6.62
Walace HamburgerSV 23 DMC 18 1322 35.8 1.7 1.8 26.8 5.4 6.62
LukasRupp Hoffenheim 27 M(CR) 21 1165 21.1 0.5 0.7 15.9 4 6.61
MarkoPjaca Schalke04 23 FW 7 260 8.4 0.1 0.1 5.7 2.4 6.61
AndreasLuthe Augsburg 31 GK 2 180 33.5 7 8 18.5 - 6.61
DivockOrigi Wolfsburg 23 AM(LR)FW 31 1966 13.1 0.3 0.1 9.8 2.9 6.61
GiulioDonati Mainz05 28 D(R)M(R) 29 2285 27.8 1.9 3.1 18.1 4.7 6.61
AlbinEkdal HamburgerSV 29 M(C) 19 1109 30.4 0.9 1.1 22.3 6.1 6.61
AlexanderSchwolow Freiburg 26 GK 33 2907 37.1 10.9 14.9 11.3 0.1 6.60
KarimBellarabi BayerLeverkusen 28 AM(CLR)FW 24 1144 19 0.7 0.6 14.5 3.2 6.60
MarcoRichter Augsburg 20 AM(R) 12 599 12.3 0.7 0.5 8.3 2.8 6.60
MarcoHöger FCCologne 28 D(R)M(C) 23 1677 51.5 2.8 1.5 40.3 6.8 6.60
MaximilianMittelstädt HerthaBerlin 21 D(L)M(L) 11 422 13.9 0.7 1 8.9 3.3 6.60
LucasHöler Freiburg 24 AM(CLR)FW 14 917 16.9 0.6 0.4 9.4 6.6 6.60
MohamedGouaida HamburgerSV 25 AM(LR) 1 59 25 - 1 21 3 6.59
RamazanÖzcan BayerLeverkusen 34 GK 1 90 33 3 9 21 - 6.59
EmilBerggreen Mainz05 25 FW 14 667 11.6 - - 7.3 4.3 6.59
VedadIbisevic HerthaBerlin 34 FW 27 1453 13.6 0.4 0.2 9.3 3.7 6.58
CaglarSöyüncü Freiburg 22 D(C) 26 2153 43.9 3.3 4 32.4 4.3 6.58
RomanBürki BorussiaDortmund 27 GK 33 2970 33.4 5.6 10.3 17.3 0.1 6.58
PawelOlkowski FCCologne 28 D(R)M(R) 5 450 20.4 1.6 4 8.2 6.6 6.58
SehrouGuirassy FCCologne 22 FW 15 846 17.6 0.1 0.3 12.5 4.7 6.58
KonstantinRausch FCCologne 28 D(L)M(L) 12 930 30.4 1.3 1.9 21.4 5.8 6.58
DennisAogo VfBStuttgart 31 D(L)M(CL) 29 1954 34.4 2.6 1.3 27.2 3.3 6.57
MakotoHasebe EintrachtFrankfurt 34 D(CR)M(CR) 24 2090 47.7 4.3 2.3 37.9 3.2 6.57
MikeFrantz Freiburg 31 M(CLR)FW 15 1045 15.7 0.5 0.6 10.8 3.8 6.57
LukaJovic EintrachtFrankfurt 20 FW 22 929 11 0.4 0.3 7.7 2.6 6.57
PéterGulácsi RasenBallsportLeipzig 28 GK 33 2970 28.8 7.7 10 11.1 0.1 6.57
BenjaminHenrichs BayerLeverkusen 21 D(LR) 23 1262 28.8 1.3 1.7 20.1 5.7 6.57
GideonJung HamburgerSV 23 D(C)DMC 30 2571 34.7 1.9 2.7 25.2 4.9 6.57
KonradLaimer RasenBallsportLeipzig 21 D(R)DMC 22 1332 28.2 1 1.2 20.7 5.4 6.56
GelsonFernandes EintrachtFrankfurt 31 DMC 19 1036 17.3 0.5 0.2 13.6 2.9 6.56
JakubBlaszczykowski Wolfsburg 32 D(R)M(CR) 9 521 19.8 1.2 0.6 13.4 4.6 6.56
SimonTerodde VfBStuttgart 30 FW 15 953 15.5 0.4 - 10.2 4.9 6.56
BerndLeno BayerLeverkusen 26 GK 33 2970 33.7 7.5 11.1 15 0.1 6.56
VincentSierro Freiburg 22 Midfielder 4 215 15 1 0.5 9.8 3.8 6.56
FrancoDiSanto Schalke04 29 AM(CLR)FW 30 1664 15 0.3 0.2 9.8 4.7 6.55
MichaëlCuisance BorussiaM.Gladbach 19 M(C) 24 1197 26.4 1.8 0.9 19.8 4 6.55
AndréHahn HamburgerSV 28 AM(R)FW 23 1353 14.4 0.2 0.7 7.3 6.1 6.55
RuneJarstein HerthaBerlin 33 GK 31 2790 33.2 10.2 16 7 - 6.55
AlexanderNübel Schalke04 21 Goalkeeper 1 45 19 8 8 3 - 6.55
PhilippTschauner Hannover96 32 GK 31 2790 31.9 9.1 10.5 12 0.2 6.55
StefanIlsanker RasenBallsportLeipzig 29 D(CR)DMC 21 1287 42.2 2.6 2.4 32.9 4.3 6.55
JulianKorb Hannover96 26 D(R)M(R) 28 2343 29.4 1.8 2.5 18.1 7.1 6.55
ChadracAkolo VfBStuttgart 23 AM(C) 22 1107 13.4 0.3 0.2 10 2.9 6.54
FranckEvina BayernMunich 18 Forward 2 112 15.5 - 0.5 12 3 6.54
MarcelRisse FCCologne 28 D(R)M(CLR) 16 1169 29.6 1.4 3.6 18.3 6.3 6.54
MilotRashica WerderBremen 22 AM(LR) 9 385 10.2 1.1 0.8 6.1 2.2 6.53
FabianFrei Mainz05 29 M(C) 11 806 38.6 2.5 2.3 29.1 4.8 6.53
MarvinBakalorz Hannover96 28 M(C) 28 2058 21.8 1 1.3 14.4 5.2 6.52
DominikKohr BayerLeverkusen 24 DMC 28 1666 33.5 1.9 1.2 26 4.5 6.52
AlexanderEsswein HerthaBerlin 28 AM(LR)FW 16 612 13.4 0.6 0.4 9.5 2.9 6.52
MarcoFabián EintrachtFrankfurt 29 AM(CR) 7 420 24.9 1.6 0.6 20.1 2.6 6.52
RobinQuaison Mainz05 24 M(CLR)FW 24 1409 11.9 0.3 0.3 8.2 3.3 6.52
GerritHoltmann Mainz05 23 AM(L) 17 898 14.6 0.5 0.9 10.4 2.8 6.52
PatrickHerrmann BorussiaM.Gladbach 27 M(LR)FW 23 1126 13.7 0.4 0.5 9.3 3.4 6.52
AlessandroSchöpf Schalke04 24 AM(LR) 15 806 22.7 0.7 0.6 17.2 4.1 6.52
MarcoTerrazzino Freiburg 27 AM(CL)FW 24 1503 24.8 0.8 0.3 19.1 4.6 6.52
JulianPollersbeck HamburgerSV 24 GK 10 900 49.6 7.9 13.7 27.7 0.3 6.51
YuyaOsako FCCologne 28 AM(CR)FW 25 1906 24.1 0.8 0.9 16.8 5.6 6.51
WestonMcKennie Schalke04 19 M(C) 22 1197 22.1 0.7 1 15.5 4.8 6.51
FelixUduokhai Wolfsburg 20 D(C) 19 1558 48.3 3.5 3.2 38.1 3.6 6.50
LukasKlünter FCCologne 22 D(R) 19 1337 19.7 0.8 1.8 12.7 4.4 6.50
OleKäuper WerderBremen 21 Midfielder 1 74 32 1 2 21 8 6.50
RobinHack Hoffenheim 19 Forward 3 67 5 0.3 0.7 2.7 1.3 6.50
JannesHorn FCCologne 21 D(L)M(L) 11 825 25.5 1.5 1.7 19.4 3 6.50
LukásHrádecky EintrachtFrankfurt 28 GK 34 3060 33.4 9.2 12.4 11.7 0.1 6.50
TobiasSippel BorussiaM.Gladbach 30 GK 5 433 34.4 7.4 11.6 14.8 0.6 6.49
BreelEmbolo Schalke04 21 AM(R)FW 21 916 10.2 0.3 0.2 7.3 2.4 6.49
IbrahimaTraoré BorussiaM.Gladbach 30 AM(LR) 7 196 14.6 0.7 0.7 11.3 1.9 6.49
JonasHofmann BorussiaM.Gladbach 26 AM(CLR) 23 1030 15.7 0.7 0.8 11 3.2 6.48
OliverSorg Hannover96 28 D(CLR)DMC 22 1693 29.9 2.5 3.9 18.6 4.9 6.48
PhilippLienhart Freiburg 22 D(C) 11 868 36.5 1.9 5 27.4 2.2 6.48
KwasiOkyereWriedt BayernMunich 24 Forward 1 22 5 - - 3 2 6.48
UlissesGarcía WerderBremen 22 DMC 1 90 22 3 1 14 4 6.48
VincenzoGrifo BorussiaM.Gladbach 25 AM(CL) 17 782 22.4 1.1 1.1 16.1 4.1 6.48
JanMorávek Augsburg 28 M(C) 16 701 21 0.9 1.1 15 3.9 6.48
MarcinKaminski VfBStuttgart 26 D(C) 23 1135 35 2.3 2.4 27.3 3 6.47
JonathanSchmid Augsburg 28 D(R)M(LR) 25 1470 18.1 0.8 0.9 13 3.4 6.45
JosipElez Hannover96 24 D(C) 11 778 32.8 3.3 2.7 22.5 4.4 6.45
FabianJohnson BorussiaM.Gladbach 30 D(LR)M(CLR) 10 466 10.7 0.2 0.2 6.7 3.6 6.45
Ailton VfBStuttgart 23 D(L) 5 107 10.2 0.4 0.8 6.6 2.4 6.45
ErminBicakcic Hoffenheim 28 D(C) 9 549 32.6 1.4 1.8 26.3 3 6.45
AdmirMehmedi Wolfsburg 27 M(CLR)FW 5 288 24.2 0.4 1 17.4 5.4 6.44
LucaCaldirola WerderBremen 27 D(CL) 1 90 29 4 6 17 2 6.44
MichaelEsser Hannover96 30 GK 3 270 34 9.7 9.7 14.7 - 6.44
VincentKoziello FCCologne 22 DMC 12 788 42.8 1.5 0.6 37.4 3.3 6.44
MarvinCompper RasenBallsportLeipzig 33 D(C) 2 91 29 2.5 1 25 0.5 6.44
IverFossum Hannover96 22 M(C) 19 1307 34.1 1.2 1.6 25.7 5.6 6.44
JulianSchuster Freiburg 33 D(C)M(C) 18 1310 37.9 2.8 2.3 29.6 3.3 6.43
RickvanDrongelen HamburgerSV 19 D(CL) 18 1444 36.7 1.8 3.5 25.1 6.4 6.43
TimHandwerker FCCologne 20 Defender 11 393 10.7 0.2 0.9 7.4 2.3 6.42
TatsuyaIto HamburgerSV 21 AM(L) 20 1014 17.7 0.4 0.4 13.7 3.2 6.42
AlexandruMaxim Mainz05 28 AM(CL) 22 960 17.8 1.3 0.6 13.3 2.6 6.42
GojkoKacar Augsburg 31 D(C)M(C) 6 229 12.3 0.5 1.2 8.8 1.8 6.42
TinJedvaj BayerLeverkusen 22 D(CR) 10 599 32.4 2.4 2.6 23.3 4.1 6.42
TalebTawatha EintrachtFrankfurt 26 D(L)M(L) 13 433 10.8 0.5 0.5 6.9 2.9 6.41
SebastianLangkamp WerderBremen 30 D(C) 9 410 23.8 1 0.6 19.4 2.8 6.41
FlorianMüller Mainz05 20 GK 5 450 26.4 5.2 13.4 7.8 - 6.41
YannBisseck FCCologne 17 Defender 3 155 27 2.3 0.7 22.7 1.3 6.40
FlorianNiederlechner Freiburg 27 AM(R)FW 10 701 12.9 0.6 0.2 9.2 2.9 6.40
NigeldeJong Mainz05 33 M(C) 11 743 32.7 1.4 1 25.9 4.5 6.40
MarcoFriedl WerderBremen 20 Defender 9 597 31.7 2.2 1.9 22.6 5 6.40
JosipDrmic BorussiaM.Gladbach 26 AM(LR)FW 13 463 10.5 0.2 0.3 6.9 3.1 6.39
VasilijeJanjicic HamburgerSV 19 DMC 7 319 21.3 0.1 0.7 17 3.4 6.39
KevinKampl BayerLeverkusen 27 M(CLR) 1 29 34 5 - 25 4 6.39
OrelMangala VfBStuttgart 20 M(C) 20 770 17.5 0.6 1 13.1 2.8 6.39
ClaudioPizarro FCCologne 39 AM(C)FW 16 574 14.1 0.5 0.1 10.2 3.3 6.39
RobinZentner Mainz05 23 GK 15 1350 29.1 7.4 12.6 9.1 0.1 6.39
SimonZoller FCCologne 27 AM(LR)FW 17 969 16.6 0.6 0.6 11.6 3.8 6.37
AronJóhannsson WerderBremen 27 FW 12 272 7.9 - 0.3 6.3 1.3 6.37
BobbyWood HamburgerSV 25 FW 24 1610 15.2 0.2 0.2 10.8 4 6.37
StephanAmbrosius HamburgerSV 19 Defender 1 46 34 - 2 32 - 6.36
OndrejDuda HerthaBerlin 23 AM(C)FW 17 746 18.3 0.4 0.4 14.7 2.9 6.36
ErikThommy Augsburg 24 AM(L) 6 166 10 0.3 0.7 8 1 6.36
ChristianClemens FCCologne 27 M(LR) 14 640 13.3 0.6 0.8 9.2 2.7 6.36
AymenBarkok EintrachtFrankfurt 20 AM(C) 9 311 12.8 0.4 0.6 9.1 2.7 6.35
BennoSchmitz RasenBallsportLeipzig 23 D(R) 2 82 24 1.5 1 18 3.5 6.35
FlorianMayer BorussiaM.Gladbach 20 Defender 1 18 8 1 - 7 - 6.34
EugenPolanski Hoffenheim 32 M(C) 9 257 15.1 0.7 0.6 12.3 1.6 6.34
RobertBauer WerderBremen 23 D(CLR)M(LR) 16 957 26.8 1.7 1.6 18.9 4.6 6.34
SejadSalihovic HamburgerSV 33 D(L)M(CL) 10 368 20.4 1.6 0.8 14.5 3.5 6.34
Jann-FieteArp HamburgerSV 18 FW 18 846 8.3 0.2 0.1 4.7 3.3 6.33
MarcelHeller Augsburg 32 M(LR) 24 1302 11 0.2 0.5 7 3.3 6.33
KenanKaraman Hannover96 24 AM(CLR)FW 22 848 11.5 0.2 0.2 8.6 2.5 6.33
JhonCórdoba FCCologne 25 FW 18 951 11.4 0.2 0.1 7.7 3.4 6.32
FlorianHübner Hannover96 27 D(C) 9 326 17.3 1.4 1.3 13.3 1.2 6.32
TonyJantschke BorussiaM.Gladbach 28 D(CR)DMC 13 718 25.9 1.3 2.2 16.6 5.8 6.32
DannyBlum EintrachtFrankfurt 27 FW 2 27 5.5 - 0.5 3.5 1.5 6.32
BakeryJatta HamburgerSV 20 Midfielder 10 295 9.7 0.2 0.3 6.1 3.1 6.31
KarimOnisiwo Mainz05 26 AM(LR) 8 250 8.8 0.1 0.1 5.8 2.8 6.31
JeremyToljan Hoffenheim 24 D(LR)M(LR) 2 180 33.5 1 1 28.5 3 6.31
BartoszKapustka Freiburg 21 Midfielder 7 235 9.9 0.1 1 5 3.7 6.30
MatthiasLehmann FCCologne 35 M(C) 20 1519 41.8 3.2 2.7 30.8 5.2 6.30
CharlisonBenschop Hannover96 29 FW 7 182 7.1 0.3 - 5.1 1.7 6.30
PhilippOchs Hoffenheim 21 M(C) 3 72 6.3 0.3 - 4.3 1.7 6.29
GenkiHaraguchi HerthaBerlin 27 AM(LR) 7 206 8.4 - - 5.6 2.9 6.28
SvenSchipplock HamburgerSV 29 FW 10 335 8.1 - 0.2 4.8 3.1 6.28
TakumaAsano VfBStuttgart 23 AM(CLR) 15 719 11.1 0.3 0.1 8.3 2.4 6.28
ChristianMathenia HamburgerSV 26 GK 24 2160 26.1 6.2 11.9 7.9 0.1 6.28
FelixPasslack Hoffenheim 20 M(R) 2 62 18.5 1.5 1 14.5 1.5 6.28
RobertZulj Hoffenheim 26 AM(C)FW 5 205 19.2 - - 14.2 5 6.27
DominikKaiser RasenBallsportLeipzig 29 M(CR) 10 273 13.1 0.3 0.8 9.3 2.7 6.26
Gian-LucaWaldschmidt HamburgerSV 22 Forward 21 790 11 0.1 0.4 7.9 2.7 6.26
FlorianKath Freiburg 23 Midfielder 24 659 8 0.4 0.2 5.1 2.3 6.25
YvonMvogo RasenBallsportLeipzig 24 GK 1 90 36 11 7 18 - 6.25
LászlóBénes BorussiaM.Gladbach 20 Midfielder 2 37 14.5 1.5 1 10 2 6.24
RaúlBobadilla BorussiaM.Gladbach 31 AM(R)FW 13 445 8.9 0.1 0.2 6.6 2 6.23
AnasOuahim FCCologne 20 Midfielder 1 18 7 - - 6 1 6.22
SimonAsta Augsburg 17 Defender 1 10 4 - - 3 1 6.22
SlobodanMedojevic EintrachtFrankfurt 27 DMC 1 28 14 - 1 10 3 6.22
ValentinStocker HerthaBerlin 29 AM(CLR) 3 49 5.3 - - 3.7 1.7 6.21
SebastianJung Wolfsburg 28 D(R) 2 79 12.5 1 2.5 5.5 3.5 6.21
DzenisBurnic VfBStuttgart 20 Midfielder 6 304 43.3 1.2 0.7 38.7 2.8 6.20
JérômeGondorf WerderBremen 30 M(C) 21 796 11.3 0.4 0.4 7.6 3 6.20
KarimGuédé Freiburg 33 FW 2 60 4.5 - - 2 2.5 6.20
DaichiKamada EintrachtFrankfurt 22 Midfielder 3 145 10.3 0.7 - 8.3 1.3 6.19
RiechedlyBazoer Wolfsburg 21 DMC 13 590 19.1 1.7 0.8 14.5 2.1 6.19
IzetHajrovic WerderBremen 27 AM(R) 9 185 7.3 0.3 0.1 5.1 1.8 6.19
MandelaEgbo BorussiaM.Gladbach 21 Defender 1 10 1 - - 1 - 6.18
SergioCórdova Augsburg 21 Forward 26 568 5.5 - 0.1 4.2 1.1 6.18
VictorOsimhen Wolfsburg 19 Forward 12 280 7 0.3 0.1 4.3 2.3 6.18
ManuelSchmiedebach Hannover96 29 M(C) 6 164 11.3 0.5 0.8 7.3 2.7 6.18
JoelPohjanpalo BayerLeverkusen 23 FW 7 110 2.9 - - 1.7 1.1 6.17
ViktorFischer Mainz05 24 AM(L)FW 10 331 10.3 0.6 0.2 7.4 2.1 6.17
FelixPasslack BorussiaDortmund 20 M(R) 1 12 6 - - 6 - 6.15
AlexanderIsak BorussiaDortmund 18 FW 5 116 4.8 - - 3.6 1.2 6.15
CalebStanko Freiburg 25 Midfielder 6 188 21.7 0.8 1.7 16.3 2.8 6.14
KenanKodro Mainz05 25 FW 8 227 8.5 0.5 - 6.1 1.9 6.14
RenatoSteffen Wolfsburg 26 AM(LR) 16 656 13.1 0.7 0.6 9.8 2 6.13
BirkRisa FCCologne 20 Defender 2 81 9 0.5 1 5 2.5 6.13
JacobBruunLarsen BorussiaDortmund 19 Forward 1 6 2 - - 2 - 6.13
SergioGómez BorussiaDortmund 17 Midfielder 2 7 3 0.5 - 2.5 - 6.13
AnthonyUjah Mainz05 27 FW 11 201 4.8 0.1 0.3 2.1 2.4 6.12
Dong-WonJi Augsburg 27 AM(CL)FW 3 17 1.3 - 0.3 0.7 0.3 6.12
KonstantinosStafylidis Augsburg 24 D(L)M(L) 2 31 3 0.5 0.5 1 1 6.12
PabloÍnsua Schalke04 24 D(C) 1 26 6 1 1 4 - 6.12
AndréRamalho BayerLeverkusen 26 D(C)DMC 3 29 4.7 - 1 3.7 - 6.12
BranimirHrgota EintrachtFrankfurt 25 AM(L)FW 6 195 7.5 0.3 0.2 5 2 6.11
SebastianMaier Hannover96 24 AM(C) 10 262 11.9 0.7 0.4 7.5 3.3 6.11
ElvisRexhbecaj Wolfsburg 20 Midfielder 4 124 12.5 1.3 1.3 7.8 2.3 6.09
MeritanShabani BayernMunich 19 Midfielder 1 56 16 - 1 11 4 6.09
LandryDimata Wolfsburg 20 FW 21 899 8.9 0.1 - 7 1.8 6.09
JulianSchieber HerthaBerlin 29 FW 3 53 4.3 0.3 - 1.7 2.3 6.09
JohannesEggestein WerderBremen 20 Forward 7 94 4.1 - 0.1 2.9 1.1 6.07
KilianJakob Augsburg 20 Defender 1 51 8 - - 5 3 6.07
RyanKent Freiburg 21 AM(LR) 6 244 9.7 0.5 0.2 6.5 2.5 6.06
JairoSamperio Mainz05 25 M(LR) 2 34 3 - - 2 1 6.06
MatthiasZimmermann VfBStuttgart 26 D(R)DMC 3 76 11.3 - 1.3 8 2 6.05
PalkóDárdai HerthaBerlin 19 Forward 2 25 4 - - 3.5 0.5 6.05
FabianReese Schalke04 20 FW 7 70 3 0.1 0.1 2.4 0.3 6.04
StefanKießling BayerLeverkusen 34 FW 8 75 3.4 - 0.1 1.9 1.4 6.04
NoahJoelSarenrenBazee Hannover96 22 AM(R) 7 112 2.7 - - 1.3 1.4 6.03
CedricTeuchert Schalke04 21 FW 4 31 2 - - 1.8 0.3 6.03
FilipKusic FCCologne 22 Defender 1 14 - - - - - 6.03
ChristophJanker Augsburg 33 D(C) 5 73 2.4 - 0.6 1.2 0.6 6.02
AntoGrgic VfBStuttgart 21 DMC 1 5 10 2 - 8 - 6.01
EbenezerOfori VfBStuttgart 23 DMC 1 9 8 1 1 5 1 6.01
NikolasNartey FCCologne 18 Midfielder 1 6 5 - - 5 - 6.01
MichaelZetterer WerderBremen 23 Goalkeeper 1 1 - - - - - 6.00
MarcelBenger BorussiaM.Gladbach 20 Midfielder 1 1 1 - - 1 - 5.98
Paul-GeorgesNtep Wolfsburg 26 AM(L)FW 5 164 13 0.6 0.2 8.6 3.6 5.97
JoshaVagnoman HamburgerSV 17 Defender 1 20 1 - - 1 - 5.94
KaylenHinds Wolfsburg 20 Forward 1 90 13 - - 9 4 5.94
Coke Schalke04 31 D(LR)M(R) 1 1 2 - - 2 - 5.93
JulioVillalba BorussiaM.Gladbach 19 Forward 1 6 4 - - 2 2 5.92
MohamedDräger Freiburg 22 Midfielder 2 51 6 - 0.5 2.5 3 5.92
JacobBruunLarsen VfBStuttgart 19 Forward 4 105 8 0.3 0.8 5 2 5.89
ShawnParker Augsburg 25 FW 2 44 4.5 - - 2.5 2 5.86
