Emerson Chelsea 24 D(L)M(L) 5 279 26.2 0.8 1 20.2 4.2 6.64
MollaWagué Watford 27 D(C) 6 440 24.2 2.2 2.8 15.8 3.3 6.64
VictorWanyama Tottenham 27 DMC 18 839 34.3 2.1 0.9 27.8 3.4 6.64
AndréAyew Swansea 28 M(CLR)FW 12 951 25.2 0.8 0.6 19.6 4.3 6.64
HeurelhoGomes Watford 37 GK 24 2129 26.3 8.7 11.6 6 - 6.64
OumarNiasse Everton 28 FW 22 1083 11.4 0.1 0.2 7 4.1 6.64
NathanRedmond Southampton 24 AM(CLR)FW 31 1947 25.8 1.3 1.2 18.5 4.8 6.64
StevenDavis Southampton 33 M(CLR) 23 1521 45.4 2 1.4 36 6 6.64
WayneRooney Everton 32 M(CLR)FW 31 2284 37.5 3.4 2.6 25.8 5.8 6.64
MattyJames Leicester 27 DMC 13 995 34.3 1.2 1.2 26.7 5.2 6.63
ScottArfield Burnley 29 AM(CLR) 18 1337 19.6 0.2 0.8 13.4 5.2 6.63
MoritzBauer Stoke 26 D(R)M(R) 15 1309 19 1.6 1.8 10.9 4.7 6.63
JordanPickford Everton 24 GK 38 3420 30.6 8.8 16.9 4.8 - 6.63
ThibautCourtois Chelsea 26 GK 35 3150 28.1 5.4 8.2 14.4 0.1 6.63
JulianSperoni CrystalPalace 39 GK 11 990 26.7 7.9 14.9 3.9 - 6.63
WinstonReid WestHam 30 D(C) 17 1454 38.6 3.2 3.9 28.6 3 6.62
JoséIzquierdo Brighton 26 AM(L) 32 1989 16.3 0.1 0.4 12.7 3.2 6.62
GuidoCarrillo Southampton 27 FW 7 452 17.6 0.1 0.3 11.4 5.7 6.62
GrzegorzKrychowiak WestBromwichAlbion 28 DMC 27 1643 30 1.8 1.8 21.8 4.7 6.62
AndréCarrillo Watford 27 AM(LR) 28 1537 25.3 0.9 0.7 18.5 5.3 6.62
MatteoDarmian ManchesterUnited 28 D(CLR)M(LR) 8 444 24.4 1.1 1.8 19.3 2.3 6.61
KyleBartley Swansea 27 D(C) 5 234 23 1.4 2.2 17.2 2.2 6.61
JayRodriguez WestBromwichAlbion 29 AM(CLR)FW 37 2824 19.1 0.5 0.7 13.2 4.6 6.61
TroyDeeney Watford 30 FW 29 1842 18.7 0.3 0.4 10.2 7.7 6.61
WesMorgan Leicester 34 D(C) 32 2818 28.5 1.4 1.6 21.7 3.8 6.61
Pierre-EmileHøjbjerg Southampton 23 M(C) 23 1671 48.2 2.2 1.8 38.7 5.4 6.61
DavideZappacosta Chelsea 26 D(R)M(R) 22 1096 20.2 0.3 0.3 16.9 2.7 6.61
CraigCathcart Watford 29 D(CR) 7 495 26.4 3.4 3.9 17 2.1 6.61
KasperSchmeichel Leicester 31 GK 33 2966 31.3 10 15.4 5.5 0.3 6.61
KiSung-yueng Swansea 29 DMC 25 1870 33.4 2.5 0.8 26.9 3.2 6.61
AnderHerrera ManchesterUnited 29 M(C) 26 1262 40.1 1.5 1.7 33.7 3.3 6.60
SollyMarch Brighton 24 AM(CLR) 36 1844 17.8 1 0.9 12.8 3 6.60
TomerHemed Brighton 31 FW 16 848 14.6 0.1 0.1 8.9 5.5 6.60
GaëtanBong Brighton 30 D(L) 25 2238 30.9 1.5 3.6 20.2 5.5 6.59
GlennMurray Brighton 34 FW 35 2198 18.9 0.1 0.3 10.3 8.1 6.59
JamesWard-Prowse Southampton 23 M(CR) 30 1717 24.9 0.6 1.1 19 4.1 6.58
AaronLennon Burnley 31 M(LR) 14 1125 19.6 0.4 0.9 13.5 4.9 6.58
Chicharito WestHam 30 FW 28 1544 13.3 0.7 0.2 9.1 3.4 6.58
DannySimpson Leicester 31 D(R) 28 2313 32.3 1.8 3.9 22.2 4.4 6.58
DanGosling Bournemouth 28 M(C) 28 1944 37.9 1.4 1.8 27.9 6.9 6.58
ShinjiOkazaki Leicester 32 AM(CLR)FW 27 1330 14.3 0.3 0.2 10.2 3.6 6.58
LaurentDepoitre Huddersfield 29 FW 33 1811 14.6 0.2 0.1 8.2 6.2 6.58
AllanNyom WestBromwichAlbion 30 D(LR)M(R) 29 2309 26 1.3 3.1 18.5 3.1 6.57
CédricSoares Southampton 26 D(R)M(R) 32 2797 39.8 2.4 5.1 26.8 5.6 6.57
TimothyFosu-Mensah CrystalPalace 20 D(CR) 21 1594 29.1 1.5 4 20.2 3.4 6.57
AshleyBarnes Burnley 28 AM(CL)FW 36 2159 14.2 0.1 0.6 8.5 5 6.57
EliaquimMangala ManchesterCity 27 D(C) 9 483 38.2 1.1 1.1 33.9 2.1 6.57
GarethBarry WestBromwichAlbion 37 M(C) 25 1927 37.1 2.6 3 25.8 5.7 6.57
MorganSchneiderlin Everton 28 DMC 30 2129 37.7 2.1 1.8 29.5 4.3 6.57
JonasLössl Huddersfield 29 GK 38 3420 33.8 11.1 14.6 8 0.1 6.57
SebastianPrödl Watford 31 D(C) 21 1568 27 2.6 2.9 18.6 3 6.54
RajivvanLaParra Huddersfield 27 AM(LR)FW 33 2146 19.2 0.4 0.4 14.8 3.5 6.54
CallumWilson Bournemouth 26 FW 28 1991 14 0.2 0.3 9.7 3.9 6.53
JakeLivermore WestBromwichAlbion 28 D(C)DMC 34 2675 32.4 1.9 1.7 23.6 5.2 6.53
SamClucas Swansea 27 M(CL) 29 2045 27.1 1.1 1.2 21.5 3.2 6.53
ShaneLong Southampton 31 AM(R)FW 30 1580 13.2 0.2 - 8.6 4.3 6.53
IsaacHayden NewcastleUnited 23 DMC 26 1372 20.3 0.5 0.8 14.7 4.2 6.53
CharlieAustin Southampton 29 FW 24 1030 10.2 0.2 0.5 6.8 2.7 6.53
AlexMcCarthy Southampton 28 GK 18 1620 22.6 5.9 13.9 2.8 - 6.53
KevinWimmer Stoke 25 D(C) 17 1322 29.6 2.6 3.2 20.2 3.6 6.52
AsmirBegovic Bournemouth 31 GK 38 3420 24.9 6.5 12 6.3 0.1 6.52
ErikLamela Tottenham 26 AM(CLR) 25 832 17.8 0.5 0.3 14.3 2.8 6.52
TomCarroll Swansea 26 M(CL) 37 2570 39 2.2 1.8 30.1 5 6.52
DannyWelbeck Arsenal 27 AM(CLR)FW 28 1185 14 - 0.1 11.1 2.7 6.52
ChrisLöwe Huddersfield 29 D(L) 23 1594 26.9 1.7 3 17.8 4.3 6.51
FraserForster Southampton 30 GK 20 1800 22.2 5.3 12.7 4.3 - 6.51
TommySmith Huddersfield 26 D(CR) 24 1908 33 1.8 4.7 21.5 5 6.51
RobertoPereyra Watford 27 M(CLR) 32 1622 21.1 1 0.4 16.9 2.8 6.51
MiguelBritos Watford 33 D(CL) 12 798 32.3 3.1 2.6 23 3.7 6.50
YayaTouré ManchesterCity 35 M(C) 10 228 41.6 1.3 0.4 37.7 2.2 6.50
ChristianAtsu NewcastleUnited 26 AM(CLR) 28 1782 16 0.3 0.4 12.1 3.3 6.50
FlorentHadergjonaj Huddersfield 24 D(R)M(R) 23 1673 26.9 1.9 3.3 16 5.6 6.50
BenFoster WestBromwichAlbion 35 GK 37 3330 29.2 9.9 15.7 3.5 0.1 6.50
JavierManquillo NewcastleUnited 24 D(LR)M(R) 21 1759 25.7 1.1 2.2 18.1 4.2 6.49
DwightGayle NewcastleUnited 27 AM(L)FW 35 1961 12.4 0.1 0.4 8.8 3 6.49
ThomasEdwards Stoke 19 D(R) 6 483 27 1.5 3.8 17.8 3.8 6.49
WilfriedBony Swansea 29 FW 15 705 13.9 0.2 0.1 8.5 5.1 6.49
HarryWinks Tottenham 22 DMC 16 772 40.1 2.2 0.9 33.9 3.1 6.49
DeclanRice WestHam 19 D(C)DMC 26 1424 22 1.7 2.6 15.6 2.1 6.49
NordinAmrabat Watford 31 M(CLR)FW 3 200 22 0.3 1.7 13 7 6.49
SimonMignolet Liverpool 30 GK 19 1710 26.2 4.3 7.9 13.9 0.1 6.49
ClaudioYacob WestBromwichAlbion 31 DMC 16 902 23.4 1.2 1.1 18.3 2.8 6.48
DarrenFletcher Stoke 34 M(C) 27 2223 38.8 3.2 3 27.3 5.3 6.48
LucasMoura Tottenham 26 AM(CLR) 6 208 18.8 0.2 0.2 14.5 4 6.48
ScottMcTominay ManchesterUnited 21 DMC 13 630 26.4 0.9 0.8 22.3 2.3 6.48
PhilipBilling Huddersfield 22 DMC 16 760 23.2 1 1.5 16.6 4.1 6.48
KelechiIheanacho Leicester 21 AM(C)FW 21 827 11.7 0.3 0.2 9 2.2 6.48
DanielDrinkwater Chelsea 28 DMC 12 522 32.1 1.3 0.7 26.3 3.8 6.48
JamesMorrison WestBromwichAlbion 32 M(CR) 4 206 22 0.5 0.3 18.8 2.5 6.48
HarryArter Bournemouth 28 M(C) 13 962 45.1 2.8 1.8 36.5 3.8 6.47
SamField WestBromwichAlbion 20 M(C) 11 541 15.1 1.2 0.7 10.3 2.9 6.47
MohamedElneny Arsenal 26 DMC 13 870 64.4 1.8 0.8 58.5 3.3 6.47
FousseniDiabaté Leicester 22 Forward 14 583 16.2 0.3 0.3 12.5 3.1 6.47
RenatoSanches Swansea 21 M(C) 12 704 31.6 1.4 0.7 25 4.5 6.47
MoussaSissoko Tottenham 29 M(CR) 33 1396 26.3 0.9 0.5 21.1 3.8 6.46
TomHeaton Burnley 32 GK 4 306 23.5 8.5 11.5 3.5 - 6.46
SamVokes Burnley 28 FW 30 980 8.8 0.1 0.1 4.3 4.4 6.46
MarkusSuttner Brighton 31 D(L)M(L) 14 1178 31.3 2.9 4.6 20.9 3 6.46
EliasKachunga Huddersfield 26 AM(LR)FW 19 1338 17.8 0.2 0.5 11.6 5.5 6.46
RamadanSobhi Stoke 21 AM(CL) 24 1234 17.5 0.2 0.2 13.3 3.8 6.46
OlivierGiroud Arsenal 31 FW 16 375 8.5 0.1 0.1 5.9 2.5 6.46
TomInce Huddersfield 26 AM(CLR) 33 2456 20.8 0.5 1 16 3.2 6.45
DemaraiGray Leicester 22 AM(CLR) 35 1693 15.9 0.7 0.6 11.9 2.7 6.45
ReissNelson Arsenal 18 Forward 3 146 26.3 0.3 0.3 24 1.7 6.44
MartinKelly CrystalPalace 28 D(CLR) 15 1196 22.9 1.8 3.6 15.1 2.3 6.43
AleksandarMitrovic NewcastleUnited 23 FW 6 89 9 - - 6.5 2.5 6.43
Jesé Stoke 25 AM(LR)FW 13 617 11.2 0.2 0.2 8.5 2.4 6.43
BrunoMartinsIndi Stoke 26 D(CL) 17 1246 20.6 1.6 1.6 14.9 2.5 6.43
SullayKaikai CrystalPalace 22 AM(L) 1 13 6 1 - 3 2 6.42
AndréAyew WestHam 28 M(CLR)FW 18 892 15.5 0.2 0.3 11.7 3.3 6.42
AshleyWestwood Burnley 28 DMC 19 1108 31.5 3.4 2.7 22.4 3.1 6.41
TomDavies Everton 20 M(C) 33 1905 20.9 0.7 0.8 15.7 3.8 6.41
BakarySako CrystalPalace 30 M(L)FW 16 469 8.2 0.4 0.4 5.1 2.4 6.41
AndyKing Swansea 29 M(C) 11 719 31.8 1.6 1.8 25.1 3.3 6.41
TammyAbraham Swansea 20 FW 31 1721 9.7 0.2 0.3 6.4 2.8 6.41
DominicSolanke Liverpool 20 FW 21 583 9.4 0.1 - 7 2.3 6.40
ConnorGoldson Brighton 25 D(C) 3 199 27.7 3.7 4 16.7 3.3 6.40
AdrienSilva Leicester 29 M(C) 12 763 36.1 1.6 1.3 27.8 5.4 6.40
EzequielSchelotto Brighton 29 D(R)M(LR) 20 1316 22.8 1.6 1.8 15.6 3.8 6.39
EdimilsonFernandes WestHam 22 M(CR) 14 846 19.1 1.3 0.5 13.7 3.6 6.39
CollinQuaner Huddersfield 27 AM(R)FW 26 1273 16.2 0.2 0.6 11.9 3.6 6.39
DanielAmartey Leicester 23 D(R)DMC 8 488 31.3 1.4 2.9 23.5 3.5 6.39
MichyBatshuayi Chelsea 24 FW 12 353 8.1 - 0.2 5.6 2.3 6.38
ScottMalone Huddersfield 27 D(L) 22 1118 22.4 1.9 2.5 14.3 3.7 6.38
JermainDefoe Bournemouth 35 AM(R)FW 24 1085 5.5 - - 4 1.4 6.38
CallumHudson-Odoi Chelsea 17 Forward 2 27 8 0.5 0.5 5.5 1.5 6.38
LiamRosenior Brighton 34 D(LR)M(LR) 3 163 21.7 1 2 14.7 4 6.38
JamesMcClean WestBromwichAlbion 29 AM(CLR)FW 30 1397 11.9 0.2 0.8 8.5 2.4 6.38
RossBarkley Chelsea 24 M(CLR) 2 131 25 0.5 1 18.5 5 6.37
UweHünemeier Brighton 32 D(C) 1 17 4 1 2 - 1 6.37
StefanoOkaka Watford 29 FW 15 446 10.3 0.3 0.1 6.5 3.4 6.37
RamiroFunesMori Everton 27 D(C) 4 121 13.5 1.3 2 9.3 1 6.37
NikolaVlasic Everton 20 AM(R) 12 577 16.9 0.2 0.1 12.3 4.3 6.36
ConnorRoberts Swansea 22 M(R) 4 268 33.8 1.3 3 25.8 3.8 6.36
AaronLennon Everton 31 M(LR) 15 795 12.9 0.2 0.5 8.7 3.5 6.36
DannyWilliams Huddersfield 29 M(C) 20 1118 20.7 0.9 1.3 15.1 3.5 6.35
OrestisKarnezis Watford 33 GK 15 1291 24.9 8.7 13.7 2.4 - 6.34
CharlyMusonda Chelsea 21 AM(LR) 3 35 6 0.3 - 4.7 1 6.34
YannickBolasie Everton 29 AM(LR)FW 16 856 13.1 0.1 1.1 8.1 3.8 6.34
AndyKing Leicester 29 M(C) 11 536 19.1 0.7 0.9 14.3 3.2 6.33
JeffHendrick Burnley 26 M(CR) 34 2343 23.6 0.6 0.7 18.5 3.7 6.33
DannyIngs Liverpool 26 AM(C)FW 8 265 9.5 0.1 0.3 5.8 3.4 6.33
MartinOlsson Swansea 30 D(L)M(L) 36 3154 31.8 1.3 3.4 22.1 5 6.32
LucianoNarsingh Swansea 27 AM(LR) 18 619 10.8 0.2 0.2 8.5 1.8 6.32
JairoRiedewald CrystalPalace 21 D(CL)DMC 12 436 12.9 1.1 1.1 9.2 1.6 6.32
KaseyPalmer Huddersfield 21 AM(C) 4 169 13.3 0.3 0.3 10 2.8 6.32
NacerChadli WestBromwichAlbion 29 M(CLR) 5 216 13.8 0.2 0.2 10.4 3 6.32
AdemolaLookman Everton 20 AM(CLR)FW 7 154 6.4 0.3 0.1 5.1 0.9 6.31
RekeemHarper WestBromwichAlbion 18 Midfielder 1 20 5 1 - 3 1 6.31
CharlieAdam Stoke 32 M(C) 11 409 22.4 2.1 4 12.1 4.2 6.31
MarcPugh Bournemouth 31 AM(L) 20 983 23.5 0.9 1 18 3.7 6.31
ManoloGabbiadini Southampton 26 AM(CLR)FW 28 1076 8 0.1 0.3 5.6 2.1 6.30
PhilFoden ManchesterCity 18 Midfielder 5 45 8.8 - - 8 0.8 6.30
KonstantinosMavropanos Arsenal 20 Defender 3 195 34.3 2 1.3 28.3 2.7 6.30
AbdelhamidSabiri Huddersfield 21 AM(L) 5 221 19.6 0.4 0.6 12.8 5.8 6.30
JacobMurphy NewcastleUnited 23 AM(LR) 25 1145 11.2 0.3 0.7 7.1 3.2 6.29
PatriceEvra WestHam 37 D(CL)M(L) 5 229 19.4 1 1.2 12.6 4.6 6.29
BenWatson Watford 33 M(C) 8 459 29.5 2.3 2.1 22 3.1 6.29
LysMousset Bournemouth 22 Forward 23 585 7 0.1 0.1 4.3 2.4 6.29
HalRobson-Kanu WestBromwichAlbion 29 AM(LR)FW 21 822 8.7 0.1 0.5 5.8 2.4 6.28
RoqueMesa Swansea 29 DMC 11 758 44.2 2.5 1.1 35.7 4.9 6.28
NathanDyer Swansea 30 M(R) 24 1313 21.3 0.2 0.3 17.1 3.8 6.28
JoshSims Southampton 21 Midfielder 6 161 10.3 - 0.3 8 2 6.28
NathanielClyne Liverpool 27 D(R)M(R) 3 174 34.7 1.7 0.7 26 6.3 6.27
LeonardoUlloa Brighton 32 FW 10 262 12 - 0.1 8.6 3.3 6.27
HamzaChoudhury Leicester 20 M(C) 8 377 20.5 1.5 1.4 15.8 1.9 6.27
JoeHart WestHam 31 GK 19 1710 28.6 9.7 15.8 2.9 0.1 6.27
RolandoAarons NewcastleUnited 22 AM(L) 4 137 10.3 0.3 0.3 6.8 3 6.26
BeramKayal Brighton 30 DMC 19 740 11.9 0.4 0.7 9 1.8 6.26
LeonBritton Swansea 35 M(C) 5 305 27.4 0.4 0.2 25 1.8 6.26
DamienDelaney CrystalPalace 37 D(C) 2 95 19 1.5 2.5 13.5 1.5 6.26
OliverMcBurnie Swansea 22 AM(L)FW 11 269 9 - 0.1 6.2 2.7 6.26
JamesMcCarthy Everton 27 M(C) 4 207 24.3 0.3 1.8 17.8 4.5 6.25
LeeGrant Stoke 35 GK 3 270 26 9 11.3 5.7 - 6.25
OliverBurke WestBromwichAlbion 21 AM(R) 15 358 9.3 0.2 0.1 7.2 1.8 6.25
LeviLumeka CrystalPalace 19 Forward 1 25 7 - - 5 2 6.25
GlenJohnson Stoke 34 D(CLR)M(R) 9 550 20.9 2.2 2.8 11.7 4.2 6.25
AndreGray Watford 27 FW 31 1499 9.6 0.2 0.1 6.8 2.6 6.24
MuhamedBesic Everton 25 DMC 2 46 14 1.5 0.5 12 - 6.24
EthanAmpadu Chelsea 17 Defender 1 10 19 1 - 18 - 6.23
IslamSlimani Leicester 30 FW 12 241 9.3 - 0.1 6.5 2.8 6.23
GarethMcAuley WestBromwichAlbion 38 D(C) 9 456 13.9 1.8 2.7 7.2 2.2 6.23
SamMcQueen Southampton 23 D(L) 7 142 9 0.1 1 6.4 1.4 6.22
AdamLallana Liverpool 30 AM(CLR) 12 235 18.3 0.3 0.3 15.4 2.3 6.22
MartinCranie Huddersfield 31 D(CR) 3 180 30 2.7 3.3 21 3 6.21
Georges-KévinNkoudou Burnley 23 AM(LR) 8 224 10.4 0.5 0.3 7.8 1.9 6.21
TyroneMings Bournemouth 25 D(CL) 4 203 28.3 2.3 3.8 19.8 2.5 6.20
ZlatanIbrahimovic ManchesterUnited 36 FW 5 103 15.2 0.6 0.2 11 3.4 6.20
FernandoLlorente Tottenham 33 FW 16 227 5.5 - 0.1 3.8 1.6 6.20
DodiLukebakio Watford 20 Forward 1 16 6 - - 6 - 6.19
BenikAfobe Bournemouth 25 AM(C)FW 17 535 8.9 - - 6.6 2.4 6.19
IslamSlimani NewcastleUnited 30 FW 4 131 11.3 0.3 0.5 7 3.5 6.18
ReeceOxford WestHam 19 Defender 1 4 2 - - - 2 6.18
KevinMirallas Everton 30 M(CLR)FW 5 138 10.8 0.4 0.2 8.4 1.8 6.18
IsaiahBrown Brighton 21 AM(CL)FW 13 307 9.9 0.4 0.2 6.5 2.8 6.17
AngelRangel Swansea 35 D(R) 4 155 23.8 0.5 1.5 20.3 1.5 6.16
JoeLolley Huddersfield 25 AM(LR) 6 219 10.8 0.2 0.3 8.3 2 6.15
JoshCullen WestHam 22 M(C) 2 6 2 - - 1.5 0.5 6.15
DiafraSakho WestHam 28 FW 14 296 4.6 0.2 0.2 2.6 1.6 6.14
JürgenLocadia Brighton 24 AM(LR)FW 6 224 8.5 0.8 0.2 5.2 2.3 6.14
BenWoodburn Liverpool 18 Forward 1 6 8 - - 7 1 6.14
FrancisCoquelin Arsenal 27 M(CL) 7 157 13.7 1 0.3 10.3 2.1 6.13
WayneRoutledge Swansea 33 M(CLR)FW 15 423 10.7 0.1 0.5 7.3 2.8 6.12
DavyKlaassen Everton 25 AM(C) 7 251 14.1 0.4 0.3 10.9 2.6 6.12
MarkoGrujic Liverpool 22 DMC 3 14 4.7 - 0.3 3.7 0.7 6.12
LeonardoUlloa Leicester 32 FW 4 19 3.5 0.3 - 2.8 0.5 6.12
Bojan Stoke 27 AM(CLR)FW 1 72 25 - - 22 3 6.11
JeromeSinclair Watford 21 FW 4 29 2 - - 1.8 0.3 6.11
JordanHugill WestHam 26 FW 3 22 2.7 - - 0.7 2 6.11
StephenIreland Stoke 32 M(C) 4 128 16.5 0.5 1 13.3 1.8 6.10
DanielSturridge WestBromwichAlbion 28 M(R)FW 6 116 5.2 0.3 - 3.5 1.3 6.10
BeniBaningime Everton 19 Midfielder 8 194 10.3 0.4 0.5 8 1.4 6.10
TheoWalcott Arsenal 29 M(LR)FW 6 64 3.2 0.2 - 2.2 0.8 6.09
TyreseCampbell Stoke 18 Forward 4 76 4.3 - - 2.3 2 6.08
BrahimDiaz ManchesterCity 19 Forward 5 50 5.6 0.2 - 4.8 0.6 6.08
JamieMurphy Brighton 28 AM(L) 4 166 10.8 0.3 - 9 1.5 6.08
JasonPuncheon CrystalPalace 32 M(CLR) 10 571 23.8 1 1 19 2.8 6.07
SaidoBerahino Stoke 25 AM(CLR)FW 15 486 6.3 0.1 0.1 4.9 1.3 6.06
EddieNketiah Arsenal 19 Forward 3 17 2.3 - - 2 0.3 6.05
PapeSouaré CrystalPalace 28 D(L)M(L) 1 8 9 - - 8 1 6.05
JoeWillock Arsenal 19 M(C) 2 82 20 0.5 - 15 4.5 6.04
MassadioHaidara NewcastleUnited 25 D(L) 1 3 2 - - 2 - 6.04
JeremieBoga Chelsea 21 AM(CLR)FW 1 18 4 - - 4 - 6.03
NahkiWells Burnley 28 AM(L)FW 9 46 1.8 - - 1.8 - 6.02
DeanWhitehead Huddersfield 36 D(R)DMC 4 68 12.5 0.3 0.5 10.3 1.5 6.02
SandroRamírez Everton 23 AM(L)FW 8 277 10.3 0.1 0.1 8.1 1.9 6.02
HarveyBarnes Leicester 20 AM(L) 3 8 2 - - 2 - 6.02
EmersonHyndman Bournemouth 22 M(CL) 1 59 24 2 1 19 2 6.01
AxelTuanzebe ManchesterUnited 20 D(R) 1 1 - - - - - 6.00
DwightMcNeil Burnley 18 Forward 1 1 1 - - 1 - 6.00
Georges-KévinNkoudou Tottenham 23 AM(LR) 1 1 - - - - - 6.00
VincentJanssen Tottenham 24 FW 1 1 - - - - - 6.00
IbrahimAfellay Stoke 32 M(CLR) 6 163 13.5 0.7 0.3 11.2 1.3 5.99
LeeChung-yong CrystalPalace 30 M(CLR) 7 132 9.6 - 0.4 7.9 1.3 5.98
LukasNmecha ManchesterCity 19 Forward 2 14 2.5 - - 2.5 - 5.98
BenHamer Leicester 30 GK 4 274 17.8 4.8 7.8 5.3 - 5.97
JayFulton Swansea 24 DMC 2 17 4 - - 2.5 1.5 5.97
JonathanWalters Burnley 34 M(CLR)FW 3 37 3 - - 1.3 1.7 5.92
JackSimpson Bournemouth 21 Defender 1 72 5 - 1 4 - 5.90
SamBaldock Brighton 29 AM(L)FW 2 30 3.5 - - 2 1.5 5.89
JulienNgoy Stoke 20 Forward 1 19 5 - - 4 1 5.89
FreddieLadapo CrystalPalace 25 Forward 1 16 7 - - 5 2 5.89
MichaelObafemi Southampton 18 Forward 1 8 1 - - 1 - 5.82
MichaelHefele Huddersfield 27 D(C) 2 32 4.5 - - 4 0.5 5.81
DivockOrigi Liverpool 23 AM(LR)FW 1 9 2 - - 1 1 5.80
JoshTymon Stoke 19 D(L) 3 163 27 2 1.3 21.7 2 5.79
EliaquimMangala Everton 27 D(C) 2 135 34.5 2 2.5 27 3 5.76
